PurchaseOrderLineID,PurchaseOrderID,StockItemID,OrderedOuters,Description,ReceivedOuters,PackageTypeID,ExpectedUnitPricePerOuter,LastReceiptDate,IsOrderLineFinalized,LastEditedBy,LastEditedWhen
450,100,41,26,"The Gu red shirt XML tag t-shirt |White| M","26","6",84,"00:00.0","TRUE","8","00:00.0"
504,115,160,43,"The Gu red shirt XML tag t-shirt |White| M","43","6",84,"00:00.0","TRUE","8","00:00.0"
511,117,119,39,"The Gu red shirt XML tag t-shirt |White| M","39","6",84,"00:00.0","TRUE","8","00:00.0"
876,215,18,116,"The Gu red shirt XML tag t-shirt |White| M","116","6",84,"00:00.0","TRUE","8","00:00.0"
997,248,208,139,"The Gu red shirt XML tag t-shirt |White| M","139","6",84,"00:00.0","TRUE","8","00:00.0"
1121,281,50,197,"The Gu red shirt XML tag t-shirt |White| M","197","6",84,"00:00.0","TRUE","8","00:00.0"
1129,283,95,208,"The Gu red shirt XML tag t-shirt |White| M","208","6",84,"00:00.0","TRUE","8","00:00.0"
1473,375,48,284,"The Gu red shirt XML tag t-shirt |White| M","284","6",84,"00:00.0","TRUE","8","00:00.0"
1526,389,16,263,"The Gu red shirt XML tag t-shirt |White| M","263","6",84,"00:00.0","TRUE","8","00:00.0"
2003,516,89,341,"The Gu red shirt XML tag t-shirt |White| M","341","6",84,"00:00.0","TRUE","8","00:00.0"
2027,522,106,360,"The Gu red shirt XML tag t-shirt |White| M","360","6",84,"00:00.0","TRUE","8","00:00.0"
2162,558,49,397,"The Gu red shirt XML tag t-shirt |White| M","397","6",84,"00:00.0","TRUE","8","00:00.0"
2384,617,6,403,"The Gu red shirt XML tag t-shirt |White| M","403","6",84,"00:00.0","TRUE","8","00:00.0"
2521,653,224,469,"The Gu red shirt XML tag t-shirt |White| M","469","6",84,"00:00.0","TRUE","8","00:00.0"
2617,679,106,476,"The Gu red shirt XML tag t-shirt |White| M","476","6",84,"00:00.0","TRUE","8","00:00.0"
2945,768,124,519,"The Gu red shirt XML tag t-shirt |White| M","519","6",84,"00:00.0","TRUE","8","00:00.0"
3250,848,16,576,"The Gu red shirt XML tag t-shirt |White| M","576","6",84,"00:00.0","TRUE","8","00:00.0"
3336,869,197,581,"The Gu red shirt XML tag t-shirt |White| M","581","6",84,"00:00.0","TRUE","8","00:00.0"
3395,883,198,607,"The Gu red shirt XML tag t-shirt |White| M","607","6",84,"00:00.0","TRUE","8","00:00.0"
3588,927,109,643,"The Gu red shirt XML tag t-shirt |White| M","643","6",84,"00:00.0","TRUE","8","00:00.0"
3636,938,151,630,"The Gu red shirt XML tag t-shirt |White| M","630","6",84,"00:00.0","TRUE","8","00:00.0"
3732,960,2,648,"The Gu red shirt XML tag t-shirt |White| M","648","6",84,"00:00.0","TRUE","8","00:00.0"
3820,982,54,708,"The Gu red shirt XML tag t-shirt |White| M","708","6",84,"00:00.0","TRUE","8","00:00.0"
3838,986,186,720,"The Gu red shirt XML tag t-shirt |White| M","720","6",84,"00:00.0","TRUE","8","00:00.0"
3870,994,72,720,"The Gu red shirt XML tag t-shirt |White| M","720","6",84,"00:00.0","TRUE","8","00:00.0"
3972,1018,46,740,"The Gu red shirt XML tag t-shirt |White| M","740","6",84,"00:00.0","TRUE","8","00:00.0"
4039,1034,82,730,"The Gu red shirt XML tag t-shirt |White| M","730","6",84,"00:00.0","TRUE","8","00:00.0"
4359,1111,67,786,"The Gu red shirt XML tag t-shirt |White| M","786","6",84,"00:00.0","TRUE","8","00:00.0"
4557,1159,182,853,"The Gu red shirt XML tag t-shirt |White| M","853","6",84,"00:00.0","TRUE","8","00:00.0"
4894,1239,19,922,"The Gu red shirt XML tag t-shirt |White| M","922","6",84,"00:00.0","TRUE","8","00:00.0"
5011,1267,172,935,"The Gu red shirt XML tag t-shirt |White| M","935","6",84,"00:00.0","TRUE","8","00:00.0"
5050,1276,215,928,"The Gu red shirt XML tag t-shirt |White| M","928","6",84,"00:00.0","TRUE","8","00:00.0"
5109,1290,47,951,"The Gu red shirt XML tag t-shirt |White| M","951","6",84,"00:00.0","TRUE","8","00:00.0"
5189,1309,134,969,"The Gu red shirt XML tag t-shirt |White| M","969","6",84,"00:00.0","TRUE","8","00:00.0"
5404,1361,152,1006,"The Gu red shirt XML tag t-shirt |White| M","1006","6",84,"00:00.0","TRUE","8","00:00.0"
5652,1420,143,1055,"The Gu red shirt XML tag t-shirt |White| M","1055","6",84,"00:00.0","TRUE","8","00:00.0"
5660,1422,130,7,"The Gu red shirt XML tag t-shirt |White| M","7","6",84,"00:00.0","TRUE","8","00:00.0"
6153,1542,134,1236,"The Gu red shirt XML tag t-shirt |White| M","1236","6",84,"00:00.0","TRUE","8","00:00.0"
6162,1544,20,1244,"The Gu red shirt XML tag t-shirt |White| M","1244","6",84,"00:00.0","TRUE","8","00:00.0"
6312,1579,143,1295,"The Gu red shirt XML tag t-shirt |White| M","1295","6",84,"00:00.0","TRUE","8","00:00.0"
6330,1583,181,1293,"The Gu red shirt XML tag t-shirt |White| M","1293","6",84,"00:00.0","TRUE","8","00:00.0"
6387,1596,129,1321,"The Gu red shirt XML tag t-shirt |White| M","1321","6",84,"00:00.0","TRUE","8","00:00.0"
6394,1598,207,8,"The Gu red shirt XML tag t-shirt |White| M","8","6",84,"00:00.0","TRUE","8","00:00.0"
6594,1647,194,1437,"The Gu red shirt XML tag t-shirt |White| M","1437","6",84,"00:00.0","TRUE","8","00:00.0"
6644,1658,216,1448,"The Gu red shirt XML tag t-shirt |White| M","1448","6",84,"00:00.0","TRUE","8","00:00.0"
6837,1706,35,1483,"The Gu red shirt XML tag t-shirt |White| M","1483","6",84,"00:00.0","TRUE","8","00:00.0"
6961,1736,55,1527,"The Gu red shirt XML tag t-shirt |White| M","1527","6",84,"00:00.0","TRUE","8","00:00.0"
7176,1788,198,1574,"The Gu red shirt XML tag t-shirt |White| M","1574","6",84,"00:00.0","TRUE","8","00:00.0"
7370,1836,98,1597,"The Gu red shirt XML tag t-shirt |White| M","1597","6",84,"00:00.0","TRUE","8","00:00.0"
7379,1838,145,9,"The Gu red shirt XML tag t-shirt |White| M","9","6",84,"00:00.0","TRUE","8","00:00.0"
7553,1879,219,1653,"The Gu red shirt XML tag t-shirt |White| M","1653","6",84,"00:00.0","TRUE","8","00:00.0"
7649,1903,54,1646,"The Gu red shirt XML tag t-shirt |White| M","1646","6",84,"00:00.0","TRUE","8","00:00.0"
7953,1975,106,1717,"The Gu red shirt XML tag t-shirt |White| M","1717","6",84,"00:00.0","TRUE","8","00:00.0"
8000,1986,178,1725,"The Gu red shirt XML tag t-shirt |White| M","1725","6",84,"00:00.0","TRUE","8","00:00.0"
8016,1990,51,1730,"The Gu red shirt XML tag t-shirt |White| M","1730","6",84,"00:00.0","TRUE","8","00:00.0"
8052,1998,146,1727,"The Gu red shirt XML tag t-shirt |White| M","1727","6",84,"00:00.0","TRUE","8","00:00.0"
8060,2000,54,2,"The Gu red shirt XML tag t-shirt |White| M","2","6",84,"00:00.0","TRUE","8","00:00.0"
8256,2048,113,1800,"The Gu red shirt XML tag t-shirt |White| M","1800","6",84,"00:00.0","TRUE","8","00:00.0"
8671,2147,92,1875,"The Gu red shirt XML tag t-shirt |White| M","1875","6",84,"00:00.0","TRUE","8","00:00.0"
8789,2176,113,1902,"The Gu red shirt XML tag t-shirt |White| M","1902","6",84,"00:00.0","TRUE","8","00:00.0"
9503,2347,48,2141,"The Gu red shirt XML tag t-shirt |White| M","2141","6",84,"00:00.0","TRUE","8","00:00.0"
9542,2357,4,2144,"The Gu red shirt XML tag t-shirt |White| M","2144","6",84,"00:00.0","TRUE","8","00:00.0"
9911,2446,37,2298,"The Gu red shirt XML tag t-shirt |White| M","2298","6",84,"00:00.0","TRUE","8","00:00.0"
9920,2448,224,2296,"The Gu red shirt XML tag t-shirt |White| M","2296","6",84,"00:00.0","TRUE","8","00:00.0"
10222,2521,158,2376,"The Gu red shirt XML tag t-shirt |White| M","2376","6",84,"00:00.0","TRUE","8","00:00.0"
10312,2543,46,2393,"The Gu red shirt XML tag t-shirt |White| M","2393","6",84,"00:00.0","TRUE","8","00:00.0"
10576,2606,115,2476,"The Gu red shirt XML tag t-shirt |White| M","2476","6",84,"00:00.0","TRUE","8","00:00.0"
10644,2622,41,2467,"The Gu red shirt XML tag t-shirt |White| M","2467","6",84,"00:00.0","TRUE","8","00:00.0"
10680,2630,68,2486,"The Gu red shirt XML tag t-shirt |White| M","2486","6",84,"00:00.0","TRUE","8","00:00.0"
10748,2647,74,2501,"The Gu red shirt XML tag t-shirt |White| M","2501","6",84,"00:00.0","TRUE","8","00:00.0"
10814,2663,226,2562,"The Gu red shirt XML tag t-shirt |White| M","2562","6",84,"00:00.0","TRUE","8","00:00.0"
10919,2688,170,2597,"The Gu red shirt XML tag t-shirt |White| M","2597","6",84,"00:00.0","TRUE","8","00:00.0"
10928,2690,199,7,"The Gu red shirt XML tag t-shirt |White| M","7","6",84,"00:00.0","TRUE","8","00:00.0"
10932,2692,105,2607,"The Gu red shirt XML tag t-shirt |White| M","2607","6",84,"00:00.0","TRUE","8","00:00.0"
10968,2700,142,2602,"The Gu red shirt XML tag t-shirt |White| M","2602","6",84,"00:00.0","TRUE","8","00:00.0"
10975,2702,140,10,"The Gu red shirt XML tag t-shirt |White| M","10","6",84,"00:00.0","TRUE","8","00:00.0"
11007,2710,159,2606,"The Gu red shirt XML tag t-shirt |White| M","2606","6",84,"00:00.0","TRUE","8","00:00.0"
11336,2790,224,2632,"The Gu red shirt XML tag t-shirt |White| M","2632","6",84,"00:00.0","TRUE","8","00:00.0"
11448,2816,2,2658,"The Gu red shirt XML tag t-shirt |White| M","2658","6",84,"00:00.0","TRUE","8","00:00.0"
11455,2818,55,3,"The Gu red shirt XML tag t-shirt |White| M","3","6",84,"00:00.0","TRUE","8","00:00.0"
11472,2822,177,2655,"The Gu red shirt XML tag t-shirt |White| M","2655","6",84,"00:00.0","TRUE","8","00:00.0"
11907,2927,5,2784,"The Gu red shirt XML tag t-shirt |White| M","2784","6",84,"00:00.0","TRUE","8","00:00.0"
12014,2953,191,2779,"The Gu red shirt XML tag t-shirt |White| M","2779","6",84,"00:00.0","TRUE","8","00:00.0"
12023,2955,93,2775,"The Gu red shirt XML tag t-shirt |White| M","2775","6",84,"00:00.0","TRUE","8","00:00.0"
12515,3072,187,2921,"The Gu red shirt XML tag t-shirt |White| M","2921","6",84,"00:00.0","TRUE","8","00:00.0"
12906,3166,25,3009,"The Gu red shirt XML tag t-shirt |White| M","3009","6",84,"00:00.0","TRUE","8","00:00.0"
13055,3201,156,3090,"The Gu red shirt XML tag t-shirt |White| M","3090","6",84,"00:00.0","TRUE","8","00:00.0"
13489,3304,139,3295,"The Gu red shirt XML tag t-shirt |White| M","3295","6",84,"00:00.0","TRUE","8","00:00.0"
13781,3372,223,3362,"The Gu red shirt XML tag t-shirt |White| M","3362","6",84,"00:00.0","TRUE","8","00:00.0"
13790,3374,157,3360,"The Gu red shirt XML tag t-shirt |White| M","3360","6",84,"00:00.0","TRUE","8","00:00.0"
13991,3423,178,3419,"The Gu red shirt XML tag t-shirt |White| M","3419","6",84,"00:00.0","TRUE","8","00:00.0"
14329,3505,160,3551,"The Gu red shirt XML tag t-shirt |White| M","3551","6",84,"00:00.0","TRUE","8","00:00.0"
14784,3616,20,3680,"The Gu red shirt XML tag t-shirt |White| M","3680","6",84,"00:00.0","TRUE","8","00:00.0"
15076,3686,188,3751,"The Gu red shirt XML tag t-shirt |White| M","3751","6",84,"00:00.0","TRUE","8","00:00.0"
15501,3787,7,3866,"The Gu red shirt XML tag t-shirt |White| M","3866","6",84,"00:00.0","TRUE","8","00:00.0"
15886,3880,75,3883,"The Gu red shirt XML tag t-shirt |White| M","3883","6",84,"00:00.0","TRUE","8","00:00.0"
15947,3894,161,3910,"The Gu red shirt XML tag t-shirt |White| M","3910","6",84,"00:00.0","TRUE","8","00:00.0"
348,73,224,3,"The Gu red shirt XML tag t-shirt |White| M","3","6",84,"00:00.0","TRUE","19","00:00.0"
483,109,134,50,"The Gu red shirt XML tag t-shirt |White| M","50","6",84,"00:00.0","TRUE","19","00:00.0"
703,169,61,67,"The Gu red shirt XML tag t-shirt |White| M","67","6",84,"00:00.0","TRUE","19","00:00.0"
926,228,175,119,"The Gu red shirt XML tag t-shirt |White| M","119","6",84,"00:00.0","TRUE","19","00:00.0"
1199,301,68,199,"The Gu red shirt XML tag t-shirt |White| M","199","6",84,"00:00.0","TRUE","19","00:00.0"
1282,323,212,203,"The Gu red shirt XML tag t-shirt |White| M","203","6",84,"00:00.0","TRUE","19","00:00.0"
1636,419,136,293,"The Gu red shirt XML tag t-shirt |White| M","293","6",84,"00:00.0","TRUE","19","00:00.0"
1643,421,201,3,"The Gu red shirt XML tag t-shirt |White| M","3","6",84,"00:00.0","TRUE","19","00:00.0"
1788,459,97,357,"The Gu red shirt XML tag t-shirt |White| M","357","6",84,"00:00.0","TRUE","19","00:00.0"
1959,504,221,359,"The Gu red shirt XML tag t-shirt |White| M","359","6",84,"00:00.0","TRUE","19","00:00.0"
2243,579,224,377,"The Gu red shirt XML tag t-shirt |White| M","377","6",84,"00:00.0","TRUE","19","00:00.0"
2275,587,35,405,"The Gu red shirt XML tag t-shirt |White| M","405","6",84,"00:00.0","TRUE","19","00:00.0"
2417,626,227,421,"The Gu red shirt XML tag t-shirt |White| M","421","6",84,"00:00.0","TRUE","19","00:00.0"
2757,717,149,510,"The Gu red shirt XML tag t-shirt |White| M","510","6",84,"00:00.0","TRUE","19","00:00.0"
2908,758,179,518,"The Gu red shirt XML tag t-shirt |White| M","518","6",84,"00:00.0","TRUE","19","00:00.0"
3058,799,153,541,"The Gu red shirt XML tag t-shirt |White| M","541","6",84,"00:00.0","TRUE","19","00:00.0"
3082,805,182,544,"The Gu red shirt XML tag t-shirt |White| M","544","6",84,"00:00.0","TRUE","19","00:00.0"
3152,823,29,551,"The Gu red shirt XML tag t-shirt |White| M","551","6",84,"00:00.0","TRUE","19","00:00.0"
3212,839,133,582,"The Gu red shirt XML tag t-shirt |White| M","582","6",84,"00:00.0","TRUE","19","00:00.0"
3298,860,207,563,"The Gu red shirt XML tag t-shirt |White| M","563","6",84,"00:00.0","TRUE","19","00:00.0"
3538,916,169,616,"The Gu red shirt XML tag t-shirt |White| M","616","6",84,"00:00.0","TRUE","19","00:00.0"
3888,998,143,716,"The Gu red shirt XML tag t-shirt |White| M","716","6",84,"00:00.0","TRUE","19","00:00.0"
4049,1037,86,724,"The Gu red shirt XML tag t-shirt |White| M","724","6",84,"00:00.0","TRUE","19","00:00.0"
4107,1051,108,756,"The Gu red shirt XML tag t-shirt |White| M","756","6",84,"00:00.0","TRUE","19","00:00.0"
4334,1105,65,793,"The Gu red shirt XML tag t-shirt |White| M","793","6",84,"00:00.0","TRUE","19","00:00.0"
4408,1123,194,803,"The Gu red shirt XML tag t-shirt |White| M","803","6",84,"00:00.0","TRUE","19","00:00.0"
4839,1226,173,907,"The Gu red shirt XML tag t-shirt |White| M","907","6",84,"00:00.0","TRUE","19","00:00.0"
4961,1255,221,933,"The Gu red shirt XML tag t-shirt |White| M","933","6",84,"00:00.0","TRUE","19","00:00.0"
5020,1269,67,935,"The Gu red shirt XML tag t-shirt |White| M","935","6",84,"00:00.0","TRUE","19","00:00.0"
5198,1311,198,965,"The Gu red shirt XML tag t-shirt |White| M","965","6",84,"00:00.0","TRUE","19","00:00.0"
5256,1325,106,971,"The Gu red shirt XML tag t-shirt |White| M","971","6",84,"00:00.0","TRUE","19","00:00.0"
5296,1335,206,974,"The Gu red shirt XML tag t-shirt |White| M","974","6",84,"00:00.0","TRUE","19","00:00.0"
5364,1351,143,1007,"The Gu red shirt XML tag t-shirt |White| M","1007","6",84,"00:00.0","TRUE","19","00:00.0"
5728,1438,55,1080,"The Gu red shirt XML tag t-shirt |White| M","1080","6",84,"00:00.0","TRUE","19","00:00.0"
5846,1466,177,1108,"The Gu red shirt XML tag t-shirt |White| M","1108","6",84,"00:00.0","TRUE","19","00:00.0"
5855,1468,82,1110,"The Gu red shirt XML tag t-shirt |White| M","1110","6",84,"00:00.0","TRUE","19","00:00.0"
5934,1488,54,1160,"The Gu red shirt XML tag t-shirt |White| M","1160","6",84,"00:00.0","TRUE","19","00:00.0"
6114,1532,134,1235,"The Gu red shirt XML tag t-shirt |White| M","1235","6",84,"00:00.0","TRUE","19","00:00.0"
6447,1612,130,1365,"The Gu red shirt XML tag t-shirt |White| M","1365","6",84,"00:00.0","TRUE","19","00:00.0"
6508,1626,65,1411,"The Gu red shirt XML tag t-shirt |White| M","1411","6",84,"00:00.0","TRUE","19","00:00.0"
6554,1637,29,1432,"The Gu red shirt XML tag t-shirt |White| M","1432","6",84,"00:00.0","TRUE","19","00:00.0"
6621,1653,33,1436,"The Gu red shirt XML tag t-shirt |White| M","1436","6",84,"00:00.0","TRUE","19","00:00.0"
6662,1662,128,1444,"The Gu red shirt XML tag t-shirt |White| M","1444","6",84,"00:00.0","TRUE","19","00:00.0"
7030,1753,159,1551,"The Gu red shirt XML tag t-shirt |White| M","1551","6",84,"00:00.0","TRUE","19","00:00.0"
7235,1802,187,1575,"The Gu red shirt XML tag t-shirt |White| M","1575","6",84,"00:00.0","TRUE","19","00:00.0"
7394,1842,24,1613,"The Gu red shirt XML tag t-shirt |White| M","1613","6",84,"00:00.0","TRUE","19","00:00.0"
7535,1875,132,1653,"The Gu red shirt XML tag t-shirt |White| M","1653","6",84,"00:00.0","TRUE","19","00:00.0"
7583,1887,227,1663,"The Gu red shirt XML tag t-shirt |White| M","1663","6",84,"00:00.0","TRUE","19","00:00.0"
7640,1901,155,1650,"The Gu red shirt XML tag t-shirt |White| M","1650","6",84,"00:00.0","TRUE","19","00:00.0"
8209,2037,217,1804,"The Gu red shirt XML tag t-shirt |White| M","1804","6",84,"00:00.0","TRUE","19","00:00.0"
8558,2120,86,1857,"The Gu red shirt XML tag t-shirt |White| M","1857","6",84,"00:00.0","TRUE","19","00:00.0"
8683,2151,71,1886,"The Gu red shirt XML tag t-shirt |White| M","1886","6",84,"00:00.0","TRUE","19","00:00.0"
8798,2178,166,1908,"The Gu red shirt XML tag t-shirt |White| M","1908","6",84,"00:00.0","TRUE","19","00:00.0"
8897,2201,188,1957,"The Gu red shirt XML tag t-shirt |White| M","1957","6",84,"00:00.0","TRUE","19","00:00.0"
9100,2251,60,2064,"The Gu red shirt XML tag t-shirt |White| M","2064","6",84,"00:00.0","TRUE","19","00:00.0"
9159,2265,193,2088,"The Gu red shirt XML tag t-shirt |White| M","2088","6",84,"00:00.0","TRUE","19","00:00.0"
9167,2267,24,10,"The Gu red shirt XML tag t-shirt |White| M","10","6",84,"00:00.0","TRUE","19","00:00.0"
9413,2325,212,2129,"The Gu red shirt XML tag t-shirt |White| M","2129","6",84,"00:00.0","TRUE","19","00:00.0"
9422,2327,36,9,"The Gu red shirt XML tag t-shirt |White| M","9","6",84,"00:00.0","TRUE","19","00:00.0"
9676,2389,179,2202,"The Gu red shirt XML tag t-shirt |White| M","2202","6",84,"00:00.0","TRUE","19","00:00.0"
9871,2436,169,2280,"The Gu red shirt XML tag t-shirt |White| M","2280","6",84,"00:00.0","TRUE","19","00:00.0"
9947,2454,120,2321,"The Gu red shirt XML tag t-shirt |White| M","2321","6",84,"00:00.0","TRUE","19","00:00.0"
9956,2456,86,6,"The Gu red shirt XML tag t-shirt |White| M","6","6",84,"00:00.0","TRUE","19","00:00.0"
10303,2541,69,2396,"The Gu red shirt XML tag t-shirt |White| M","2396","6",84,"00:00.0","TRUE","19","00:00.0"
10362,2555,38,2432,"The Gu red shirt XML tag t-shirt |White| M","2432","6",84,"00:00.0","TRUE","19","00:00.0"
10480,2583,88,2464,"The Gu red shirt XML tag t-shirt |White| M","2464","6",84,"00:00.0","TRUE","19","00:00.0"
10585,2608,218,2472,"The Gu red shirt XML tag t-shirt |White| M","2472","6",84,"00:00.0","TRUE","19","00:00.0"
10708,2637,67,2481,"The Gu red shirt XML tag t-shirt |White| M","2481","6",84,"00:00.0","TRUE","19","00:00.0"
10796,2659,214,2551,"The Gu red shirt XML tag t-shirt |White| M","2551","6",84,"00:00.0","TRUE","19","00:00.0"
10823,2665,58,2558,"The Gu red shirt XML tag t-shirt |White| M","2558","6",84,"00:00.0","TRUE","19","00:00.0"
10831,2667,92,6,"The Gu red shirt XML tag t-shirt |White| M","6","6",84,"00:00.0","TRUE","19","00:00.0"
11154,2746,209,2623,"The Gu red shirt XML tag t-shirt |White| M","2623","6",84,"00:00.0","TRUE","19","00:00.0"
11412,2808,181,2672,"The Gu red shirt XML tag t-shirt |White| M","2672","6",84,"00:00.0","TRUE","19","00:00.0"
11430,2812,153,2664,"The Gu red shirt XML tag t-shirt |White| M","2664","6",84,"00:00.0","TRUE","19","00:00.0"
11580,2848,5,2709,"The Gu red shirt XML tag t-shirt |White| M","2709","6",84,"00:00.0","TRUE","19","00:00.0"
11611,2855,168,2749,"The Gu red shirt XML tag t-shirt |White| M","2749","6",84,"00:00.0","TRUE","19","00:00.0"
11699,2875,117,2789,"The Gu red shirt XML tag t-shirt |White| M","2789","6",84,"00:00.0","TRUE","19","00:00.0"
11860,2915,189,2791,"The Gu red shirt XML tag t-shirt |White| M","2791","6",84,"00:00.0","TRUE","19","00:00.0"
11878,2919,110,2792,"The Gu red shirt XML tag t-shirt |White| M","2792","6",84,"00:00.0","TRUE","19","00:00.0"
12658,3107,178,2975,"The Gu red shirt XML tag t-shirt |White| M","2975","6",84,"00:00.0","TRUE","19","00:00.0"
12738,3127,199,2998,"The Gu red shirt XML tag t-shirt |White| M","2998","6",84,"00:00.0","TRUE","19","00:00.0"
12871,3158,179,2999,"The Gu red shirt XML tag t-shirt |White| M","2999","6",84,"00:00.0","TRUE","19","00:00.0"
12880,3160,17,10,"The Gu red shirt XML tag t-shirt |White| M","10","6",84,"00:00.0","TRUE","19","00:00.0"
12938,3173,225,3055,"The Gu red shirt XML tag t-shirt |White| M","3055","6",84,"00:00.0","TRUE","19","00:00.0"
13586,3327,149,3299,"The Gu red shirt XML tag t-shirt |White| M","3299","6",84,"00:00.0","TRUE","19","00:00.0"
13604,3331,151,3302,"The Gu red shirt XML tag t-shirt |White| M","3302","6",84,"00:00.0","TRUE","19","00:00.0"
13626,3336,174,3306,"The Gu red shirt XML tag t-shirt |White| M","3306","6",84,"00:00.0","TRUE","19","00:00.0"
14159,3463,146,3498,"The Gu red shirt XML tag t-shirt |White| M","3498","6",84,"00:00.0","TRUE","19","00:00.0"
